id,title,overview,tagline,genres,keywords,cast,director,vote_average,vote_count,popularity,release_year,runtime,original_language,tags
9303,bound,corky a tough female ex con and her lover violet concoct a scheme to steal millions of stashed mob money and pin the blame on violets crooked boyfriend caeser,in their world you cant buy freedom but you can steal it,"['crime', 'drama', 'romance', 'thriller']","['prison', ""women'sprison"", 'suspense', 'mafia', 'lesbian', 'gangster', 'ex-con', 'womandirector']","['jennifertilly', 'ginagershon', 'joepantoliano', 'johnp.ryan', 'christophermeloni']","['lillywachowski', 'lanawachowski']",6.9,198,15.359952,1996,108.0,en,corky tough female ex con lover violet concoct scheme steal millions stashed mob money pin blame violets crooked boyfriend caeser world cant buy freedom steal crime drama romance thriller prison women'sprison suspense mafia lesbian gangster ex-con womandirector jennifertilly ginagershon joepantoliano johnp.ryan christophermeloni lillywachowski lanawachowski
641,requiem for a dream,the hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control a look into addiction and how it overcomes the mind and body,,"['crime', 'drama']","['drugaddiction', 'junkie', 'heroin', 'speed', 'diet', 'unsociability', 'illegalprostitution']","['ellenburstyn', 'jaredleto', 'jenniferconnelly', 'marlonwayans', 'christophermcdonald']",['darrenaronofsky'],7.9,2443,11.573034,2000,102.0,en,hopes dreams four ambitious people shattered drug addictions begin spiraling control look addiction overcomes mind body crime drama drugaddiction junkie heroin speed diet unsociability illegalprostitution ellenburstyn jaredleto jenniferconnelly marlonwayans christophermcdonald darrenaronofsky
252680,moms night out,yearning for an evening without their kids some friends plan a night out but to do this their husbands need to watch the kids what can go wrong,what could go wrong,['comedy'],"['wifehusbandrelationship', 'stress', 'children', 'motherdaughterrelationship', 'parenthood', 'parenting', 'parentchildrelationship', 'duringcreditsstinger']","['sarahdrew', 'seanastin', 'patriciaheaton', 'loganwhite', 'robertamaya']","['jonerwin', 'andrewerwin']",5.5,121,10.274542,2014,98.0,en,yearning evening without kids friends plan night husbands need watch kids go wrong could go wrong comedy wifehusbandrelationship stress children motherdaughterrelationship parenthood parenting parentchildrelationship sarahdrew seanastin patriciaheaton loganwhite robertamaya jonerwin andrewerwin
141,donnie darko,after narrowly escaping a bizarre accident a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes,you can never go too far,"['fantasy', 'drama', 'mystery']","['parentskidsrelationship', 'airplane', 'timetravel', 'schoolpresentation', 'schoolperformance', 'suburbia', 'vision', 'morality', 'teenager']","['jakegyllenhaal', 'jenamalone', 'patrickswayze', 'maggiegyllenhaal', 'drewbarrymore']",['richardkelly'],7.7,3452,61.210016,2001,113.0,en,narrowly escaping bizarre accident troubled teenager plagued visions large bunny rabbit manipulates commit series crimes never go far fantasy drama mystery parentskidsrelationship airplane timetravel schoolpresentation schoolperformance suburbia vision morality teenager jakegyllenhaal jenamalone patrickswayze maggiegyllenhaal drewbarrymore richardkelly
12079,spun,over the course of three days ross a college dropout addicted to crystalmeth encounters a variety of oddball folks including a stripper named nikki and her boyfriend the local meth producer the cook but all he really wants to do is hook up with his old girlfriend amy,the ultimate speed freaks tale,"['comedy', 'crime', 'drama']","['independentfilm', 'speedfreak', 'junkycop', 'boytoy', 'pornmagazine', 'dopeselling', 'crank', 'handcuffedtoabed', 'cctv', 'veterinaryclinic', 'needlepoint', 'needle', 'olderwomanyoungerwomanrelationship', 'telephonesex']","['jasonschwartzman', 'mickeyrourke', 'brittanymurphy', 'johnleguizamo', 'chloehunter']",['jonasåkerlund'],6.6,132,6.249262,2002,101.0,en,course three days ross college dropout addicted crystalmeth encounters variety oddball folks including stripper named nikki boyfriend local meth producer cook really wants hook old girlfriend amy ultimate speed freaks tale comedy crime drama independentfilm speedfreak junkycop boytoy pornmagazine dopeselling crank handcuffedtoabed cctv veterinaryclinic needlepoint needle olderwomanyoungerwomanrelationship telephonesex jasonschwartzman mickeyrourke brittanymurphy johnleguizamo chloehunter jonasåkerlund
4550,sympathy for lady vengeance,after a 13year imprisonment for the kidnap and murder of a 6 year old boy beautiful lee guemja starts seeking revenge on the man that was really responsible for the boys death with the help of fellow inmates and reunited with her daughter she gets closer and closer to her goal but will her actions lead to the relief she seeks,all she wanted was a peaceful life they didnt give it,"['drama', 'thriller']",['independentfilm'],"['choimin-sik', 'leeyoung-ae', 'kwonyea-young', 'gosoo-hee', 'kimbu-seon']",['parkchan-wook'],7.4,356,17.074843,2005,115.0,ko,13year imprisonment kidnap murder 6 year old boy beautiful lee guemja starts seeking revenge man really responsible boys death help fellow inmates reunited daughter gets closer closer goal actions lead relief seeks wanted peaceful life didnt give drama thriller independentfilm choimin-sik leeyoung-ae kwonyea-young gosoo-hee kimbu-seon parkchan-wook
9991,mean machine,disgraced exengland captain danny mean machine meehan is thrown in jail for assaulting two police officers he keeps his head down and has the opportunity to forget everything and change the lives of the prisoners these prisoners have the chance to put one over the evil guards the prisoners are lead by danny and the whole of the prison guards aside are behind them,its not just about football its about pride inside,"['comedy', 'drama']","['prison', 'sport', 'amateursoccer', 'soccercoach']","['vinniejones', 'davidkelly', 'davidhemmings', 'ralphbrown', 'vasblackwood']",['barryskolnick'],6.0,157,8.816995,2001,99.0,en,disgraced exengland captain danny mean machine meehan thrown jail assaulting two police officers keeps head opportunity forget everything change lives prisoners prisoners chance put one evil guards prisoners lead danny whole prison guards aside behind football pride inside comedy drama prison sport amateursoccer soccercoach vinniejones davidkelly davidhemmings ralphbrown vasblackwood barryskolnick
12093,lilya 4ever,lilya lives in poverty and dreams of a better life her mother moves to the united states and abandons her to her aunt who neglects her lilya hangs out with her friends natasha and volodya who is suicidal desperate for money she starts working as a prostitute and later meets andrei he offers her a good job in sweden but when lilya arrives her life quickly enters a downward spiral,,"['crime', 'drama']","['suicide', 'sex', 'sweden', 'underground', 'nightclub', 'nudity', 'escape', 'poverty', 'prostitution', 'violence', 'disturbing']","['oksanaakinshina', 'artyombogucharsky', 'lyubovagapova', 'liliyashinkaryova', 'elinabenenson']",['lukasmoodysson'],7.7,139,7.759215,2002,109.0,sv,lilya lives poverty dreams better life mother moves united states abandons aunt neglects lilya hangs friends natasha volodya suicidal desperate money starts working prostitute later meets andrei offers good job sweden lilya arrives life quickly enters downward spiral crime drama suicide sex sweden underground nightclub nudity escape poverty prostitution violence disturbing oksanaakinshina artyombogucharsky lyubovagapova liliyashinkaryova elinabenenson lukasmoodysson
36419,afterlife,a young woman caught between life and death and a funeral director who appears to have the gift of transitioning the dead but might just be intent on burying her alive,life is the symptom death is the cure,"['drama', 'horror', 'mystery', 'thriller']","['wheelchair', 'nightmare', 'funeral', 'injection', 'crying', 'casket', 'shovel', 'lily', 'argument', 'crucifix', 'womandirector']","['liamneeson', 'justinlong', 'christinaricci', 'joshcharles', 'chandlercanterbury']",['agnieszkawojtowicz-vosloo'],5.4,251,14.570359,2010,104.0,en,young woman caught life death funeral director appears gift transitioning dead might intent burying alive life symptom death cure drama horror mystery thriller wheelchair nightmare funeral injection crying casket shovel lily argument crucifix womandirector liamneeson justinlong christinaricci joshcharles chandlercanterbury agnieszkawojtowicz-vosloo
510,one flew over the cuckoos nest,while serving time for insanity at a state mental hospital implacable rabblerouser randle patrick mcmurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse mildred ratched,if hes crazy what does that make you,['drama'],"['individual', 'rebel', 'self-destruction', 'wheelchair', 'lunaticasylum', 'dyinganddeath', 'rageandhate', 'freedom', 'insanity', 'basicrightsandhumanrights', 'psychiatrist']","['jacknicholson', 'louisefletcher', 'dannydevito', 'williamredfield', 'scatmancrothers']",['milošforman'],8.2,2919,127.525581,1975,133.0,en,serving time insanity state mental hospital implacable rabblerouser randle patrick mcmurphy inspires fellow patients rebel authoritarian rule head nurse mildred ratched hes crazy make drama individual rebel self-destruction wheelchair lunaticasylum dyinganddeath rageandhate freedom insanity basicrightsandhumanrights psychiatrist jacknicholson louisefletcher dannydevito williamredfield scatmancrothers milošforman
116613,the sweeney,based on the 70s uk tv show the sweeney is an actionpacked british police thriller from the director of football factory jack regan ray winstone a hardened cop who doesnt play by the rules is confronted with a criminal from his past with sidekick george carter ben drew aka plan b they are put on the case of a jewellery store heist that ends in a killing but is that killing really an execution in disguise with pressure from his boss and the fact that regan is having an affair with that bosss wife its not going to be easy for him to stay out of trouble,act like a criminal to catch a criminal,"['action', 'drama', 'crime']","['british', 'basedontvseries']","['raywinstone', 'bendrew', 'hayleyatwell', 'damianlewis', 'alanford']",['nicklove'],5.7,109,6.938854,2012,112.0,en,based 70s uk tv show sweeney actionpacked british police thriller director football factory jack regan ray winstone hardened cop doesnt play rules confronted criminal past sidekick george carter ben drew aka plan b put case jewellery store heist ends killing killing really execution disguise pressure boss fact regan affair bosss wife going easy stay trouble act like criminal catch criminal action drama crime british basedontvseries raywinstone bendrew hayleyatwell damianlewis alanford nicklove
